,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
102,러시아,강원,강릉시,교통,교통,201806,WHITE,활동,70000 ,1
103,러시아,강원,강릉시,교통,교통,201801,WHITE,활동,75000 ,1
104,러시아,강원,강릉시,교통,교통,201711,WHITE,활동,74985 ,2
105,러시아,강원,강릉시,교통,교통,201707,WHITE,휴식,110687 ,2
106,러시아,강원,강릉시,교통,교통,201605,RED,활동,58000 ,1
107,러시아,강원,강릉시,교통,교통,201702,RED,휴식,58000 ,1
108,러시아,강원,고성군,숙박,그외숙박,201706,WHITE,활동,14530 ,1
109,러시아,강원,삼척시,숙박,그외숙박,201802,RED,휴식,89000 ,1
110,러시아,강원,속초시,교통,교통,201805,WHITE,활동,220805 ,8
111,러시아,강원,속초시,교통,교통,201805,WHITE,휴식,30960 ,1
112,러시아,강원,속초시,교통,교통,201709,RED,활동,167500 ,10
113,러시아,강원,속초시,교통,교통,201704,RED,휴식,3300 ,1
114,러시아,강원,속초시,교통,교통,201701,WHITE,활동,86600 ,5
115,러시아,강원,속초시,교통,교통,201807,WHITE,휴식,43450 ,5
116,러시아,강원,속초시,교통,교통,201711,RED,휴식,66450 ,2
117,러시아,강원,속초시,교통,교통,201704,WHITE,휴식,2600 ,1
118,러시아,강원,속초시,교통,교통,201807,RED,휴식,26900 ,2
119,러시아,강원,양양군,교통,교통,201802,RED,활동,75359 ,2
120,러시아,강원,양양군,숙박,그외숙박,201610,WHITE,활동,1013940 ,6
121,러시아,강원,원주시,교통,교통,201607,RED,활동,63000 ,1
122,러시아,강원,원주시,교통,교통,201803,RED,활동,446000 ,1
123,러시아,강원,원주시,교통,교통,201801,RED,휴식,72000 ,1
124,러시아,강원,원주시,교통,교통,201806,WHITE,취침,93000 ,1
125,러시아,강원,인제군,교통,교통,201708,WHITE,활동,30000 ,1
126,러시아,강원,정선군,숙박,그외숙박,201802,WHITE,휴식,156850 ,9
127,러시아,강원,평창군,숙박,그외숙박,201601,WHITE,활동,3934860 ,17
128,러시아,강원,평창군,숙박,그외숙박,201702,RED,활동,5323575 ,16
129,러시아,강원,평창군,숙박,그외숙박,201707,WHITE,활동,11367100 ,20
130,러시아,강원,평창군,숙박,그외숙박,201603,WHITE,휴식,1479970 ,2
131,러시아,강원,평창군,숙박,그외숙박,201802,WHITE,활동,25114547 ,140
132,러시아,강원,평창군,숙박,그외숙박,201802,RED,휴식,3306077 ,18
133,러시아,강원,평창군,숙박,그외숙박,201803,WHITE,활동,2034298 ,5
134,러시아,강원,평창군,숙박,그외숙박,201611,WHITE,활동,962060 ,4
135,러시아,강원,홍천군,숙박,그외숙박,201602,WHITE,휴식,233000 ,3
136,러시아,강원,홍천군,숙박,그외숙박,201611,WHITE,활동,322500 ,3
137,러시아,강원,홍천군,숙박,그외숙박,201705,WHITE,활동,25000 ,1
138,러시아,강원,횡성군,교통,교통,201812,WHITE,활동,40000 ,1
139,러시아,강원,횡성군,숙박,그외숙박,201803,WHITE,활동,311300 ,6
140,러시아,강원,강릉시,쇼핑,관광여행사,201802,RED,활동,6000 ,1
141,러시아,강원,고성군,숙박,그외숙박,201802,WHITE,휴식,4500 ,1
142,러시아,강원,고성군,숙박,그외숙박,201803,WHITE,활동,19800 ,1
143,러시아,강원,고성군,숙박,그외숙박,201811,WHITE,활동,70200 ,1
144,러시아,강원,고성군,쇼핑,관광여행사,201710,RED,활동,110000 ,1
145,러시아,강원,삼척시,숙박,그외숙박,201704,WHITE,활동,38400 ,1
146,러시아,강원,속초시,숙박,그외숙박,201608,RED,활동,624000 ,3
147,러시아,강원,속초시,숙박,그외숙박,201711,WHITE,휴식,517600 ,8
148,러시아,강원,속초시,쇼핑,관광여행사,201805,WHITE,활동,137648 ,1
149,러시아,강원,속초시,쇼핑,관광여행사,201604,WHITE,휴식,165647 ,1
150,러시아,강원,속초시,쇼핑,관광여행사,201810,WHITE,휴식,414000 ,1
151,러시아,강원,양양군,숙박,그외숙박,201702,RED,휴식,13000 ,2
152,러시아,강원,양양군,숙박,그외숙박,201702,WHITE,활동,7070400 ,7
153,러시아,강원,정선군,숙박,그외숙박,201602,RED,휴식,282352 ,1
154,러시아,강원,정선군,숙박,그외숙박,201601,RED,휴식,59200 ,2
155,러시아,강원,정선군,숙박,그외숙박,201702,RED,휴식,22000 ,3
156,러시아,강원,평창군,숙박,그외숙박,201708,RED,휴식,74250 ,1
157,러시아,강원,평창군,숙박,그외숙박,201602,WHITE,휴식,1500 ,1
158,러시아,강원,평창군,숙박,그외숙박,201707,WHITE,취침,30000 ,1
159,러시아,강원,홍천군,숙박,그외숙박,201803,RED,활동,32000 ,1
160,러시아,강원,홍천군,숙박,그외숙박,201806,RED,활동,70000 ,1
161,러시아,강원,횡성군,숙박,그외숙박,201701,RED,활동,218000 ,1
162,러시아,강원,횡성군,숙박,그외숙박,201712,WHITE,활동,40500 ,1
163,러시아,강원,횡성군,숙박,그외숙박,201712,WHITE,취침,200000 ,1
164,러시아,강원,강릉시,쇼핑,할인점/편의점,201802,WHITE,활동,66066570 ,1972
165,러시아,강원,동해시,쇼핑,할인점/편의점,201802,WHITE,활동,1350210 ,102
166,러시아,강원,속초시,교통,교통,201804,RED,활동,155000 ,6
167,러시아,강원,속초시,교통,교통,201609,WHITE,활동,130000 ,8
168,러시아,강원,속초시,교통,교통,201701,RED,활동,30000 ,1
169,러시아,강원,춘천시,쇼핑,할인점/편의점,201710,WHITE,활동,517540 ,98
170,러시아,강원,춘천시,쇼핑,할인점/편의점,201812,WHITE,활동,537860 ,86
171,러시아,강원,강릉시,쇼핑,할인점/편의점,201710,RED,활동,501100 ,59
172,러시아,강원,고성군,쇼핑,할인점/편의점,201802,WHITE,휴식,166150 ,32
173,러시아,강원,동해시,쇼핑,할인점/편의점,201801,WHITE,휴식,1024230 ,57
174,러시아,강원,동해시,쇼핑,할인점/편의점,201811,RED,취침,24250 ,4
175,러시아,강원,원주시,쇼핑,할인점/편의점,201809,RED,활동,1301840 ,50
176,러시아,강원,원주시,쇼핑,할인점/편의점,201712,WHITE,활동,837130 ,54
177,러시아,강원,원주시,쇼핑,할인점/편의점,201709,WHITE,활동,2310660 ,66
178,러시아,강원,춘천시,쇼핑,할인점/편의점,201612,WHITE,활동,418500 ,103
179,러시아,강원,동해시,쇼핑,할인점/편의점,201809,RED,활동,522400 ,47
180,러시아,강원,양구군,쇼핑,할인점/편의점,201811,RED,활동,14900 ,3
181,러시아,강원,양구군,쇼핑,할인점/편의점,201807,WHITE,휴식,111670 ,26
182,러시아,강원,원주시,쇼핑,할인점/편의점,201812,RED,활동,989140 ,27
183,러시아,강원,원주시,쇼핑,할인점/편의점,201810,WHITE,활동,778270 ,56
184,러시아,강원,원주시,쇼핑,할인점/편의점,201709,RED,휴식,2679670 ,70
185,러시아,강원,춘천시,쇼핑,할인점/편의점,201810,RED,활동,243820 ,27
186,러시아,강원,평창군,쇼핑,할인점/편의점,201705,WHITE,활동,354650 ,32
187,러시아,강원,홍천군,쇼핑,할인점/편의점,201601,WHITE,휴식,36300 ,1
188,러시아,강원,강릉시,쇼핑,할인점/편의점,201804,WHITE,활동,1264840 ,165
189,러시아,강원,강릉시,쇼핑,기타쇼핑,201802,RED,휴식,1418600 ,19
190,러시아,강원,강릉시,쇼핑,기타쇼핑,201801,WHITE,활동,285260 ,11
191,러시아,강원,강릉시,쇼핑,기타쇼핑,201706,WHITE,취침,1200 ,1
192,러시아,강원,동해시,쇼핑,할인점/편의점,201801,RED,활동,1177890 ,40
193,러시아,강원,동해시,쇼핑,할인점/편의점,201809,WHITE,휴식,578200 ,37
194,러시아,강원,동해시,쇼핑,할인점/편의점,201802,RED,활동,666610 ,47
195,러시아,강원,강릉시,쇼핑,기타쇼핑,201702,WHITE,휴식,5000 ,1
196,러시아,강원,강릉시,쇼핑,기타쇼핑,201708,RED,휴식,42400 ,4
197,러시아,강원,속초시,쇼핑,기타쇼핑,201711,RED,활동,181300 ,4
198,러시아,강원,속초시,쇼핑,기타쇼핑,201709,WHITE,활동,316320 ,9
199,러시아,강원,원주시,쇼핑,할인점/편의점,201607,RED,활동,956650 ,47
200,러시아,강원,정선군,쇼핑,기타쇼핑,201610,WHITE,활동,11000 ,1
201,러시아,강원,춘천시,쇼핑,할인점/편의점,201808,WHITE,활동,349560 ,31
202,러시아,강원,강릉시,쇼핑,기타쇼핑,201808,WHITE,활동,91600 ,5
203,러시아,강원,강릉시,쇼핑,할인점/편의점,201710,WHITE,휴식,325760 ,68
204,러시아,강원,고성군,쇼핑,할인점/편의점,201807,WHITE,활동,70110 ,7
205,러시아,강원,동해시,쇼핑,할인점/편의점,201808,RED,휴식,113280 ,18
206,러시아,강원,동해시,쇼핑,할인점/편의점,201708,WHITE,휴식,502430 ,38
207,러시아,강원,속초시,쇼핑,할인점/편의점,201704,RED,휴식,183020 ,25
208,러시아,강원,양양군,쇼핑,기타쇼핑,201609,WHITE,활동,24760 ,1
209,러시아,강원,양양군,쇼핑,할인점/편의점,201810,WHITE,활동,46020 ,6
210,러시아,강원,원주시,쇼핑,할인점/편의점,201603,RED,활동,922310 ,53
211,러시아,강원,원주시,쇼핑,할인점/편의점,201605,WHITE,활동,986400 ,90
212,러시아,강원,원주시,쇼핑,할인점/편의점,201603,WHITE,휴식,508430 ,54
213,러시아,강원,원주시,쇼핑,할인점/편의점,201704,RED,활동,114900 ,15
214,러시아,강원,원주시,쇼핑,할인점/편의점,201606,RED,휴식,576040 ,60
215,러시아,강원,원주시,쇼핑,할인점/편의점,201706,RED,활동,233530 ,16
216,러시아,강원,원주시,쇼핑,할인점/편의점,201610,RED,휴식,155060 ,22
217,러시아,강원,원주시,쇼핑,할인점/편의점,201602,WHITE,활동,655620 ,40
218,러시아,강원,원주시,쇼핑,할인점/편의점,201607,RED,휴식,90820 ,12
219,러시아,강원,원주시,쇼핑,할인점/편의점,201705,WHITE,휴식,262840 ,18
220,러시아,강원,원주시,쇼핑,할인점/편의점,201811,RED,휴식,386830 ,11
221,러시아,강원,춘천시,쇼핑,할인점/편의점,201607,WHITE,휴식,140510 ,33
222,러시아,강원,춘천시,쇼핑,할인점/편의점,201609,WHITE,활동,675860 ,116
223,러시아,강원,춘천시,쇼핑,할인점/편의점,201605,RED,활동,100160 ,17
224,러시아,강원,춘천시,쇼핑,할인점/편의점,201708,RED,활동,79070 ,8
225,러시아,강원,태백시,쇼핑,할인점/편의점,201801,WHITE,활동,394080 ,4
226,러시아,강원,평창군,쇼핑,할인점/편의점,201702,RED,휴식,2270000 ,109
227,러시아,강원,평창군,쇼핑,할인점/편의점,201711,WHITE,휴식,438940 ,49
228,러시아,강원,평창군,쇼핑,할인점/편의점,201704,RED,휴식,60550 ,4
229,러시아,강원,평창군,쇼핑,할인점/편의점,201809,RED,휴식,56240 ,11
230,러시아,강원,평창군,쇼핑,할인점/편의점,201809,WHITE,활동,110690 ,19
231,러시아,강원,평창군,쇼핑,할인점/편의점,201609,WHITE,휴식,8400 ,3
232,러시아,강원,평창군,쇼핑,할인점/편의점,201703,WHITE,휴식,5356080 ,210
233,러시아,강원,평창군,쇼핑,할인점/편의점,201802,WHITE,활동,13879480 ,677
234,러시아,강원,평창군,쇼핑,할인점/편의점,201808,RED,휴식,193420 ,23
235,러시아,강원,평창군,쇼핑,할인점/편의점,201707,WHITE,활동,189220 ,23
236,러시아,강원,평창군,쇼핑,할인점/편의점,201606,RED,활동,47290 ,3
237,러시아,강원,평창군,쇼핑,할인점/편의점,201712,WHITE,휴식,394070 ,35
238,러시아,강원,평창군,쇼핑,할인점/편의점,201706,RED,휴식,97530 ,7
239,러시아,강원,평창군,쇼핑,할인점/편의점,201809,WHITE,휴식,143540 ,22
240,러시아,강원,평창군,쇼핑,할인점/편의점,201706,RED,활동,17490 ,4
241,러시아,강원,평창군,쇼핑,할인점/편의점,201701,WHITE,휴식,5524580 ,211
242,러시아,강원,평창군,쇼핑,할인점/편의점,201811,WHITE,활동,265970 ,16
243,러시아,강원,홍천군,쇼핑,할인점/편의점,201709,WHITE,활동,87280 ,19
244,러시아,강원,홍천군,쇼핑,할인점/편의점,201710,WHITE,활동,142760 ,9
245,러시아,강원,홍천군,쇼핑,할인점/편의점,201804,RED,활동,106700 ,22
246,러시아,강원,홍천군,쇼핑,할인점/편의점,201802,WHITE,활동,250210 ,19
247,러시아,강원,홍천군,쇼핑,할인점/편의점,201710,RED,휴식,16350 ,3
248,러시아,강원,홍천군,쇼핑,할인점/편의점,201806,WHITE,휴식,68600 ,10
249,러시아,강원,강릉시,쇼핑,할인점/편의점,201712,RED,휴식,191740 ,34
250,러시아,강원,강릉시,쇼핑,할인점/편의점,201811,WHITE,휴식,1439830 ,34
251,러시아,강원,강릉시,음식,한식외,201610,RED,활동,47900 ,7
252,러시아,강원,동해시,쇼핑,할인점/편의점,201611,RED,활동,444800 ,15
253,러시아,강원,동해시,음식,한식외,201708,WHITE,활동,14550 ,3
254,러시아,강원,양구군,쇼핑,할인점/편의점,201704,RED,활동,166320 ,29
255,러시아,강원,양구군,음식,한식외,201712,WHITE,활동,3000 ,1
256,러시아,강원,양양군,쇼핑,할인점/편의점,201808,WHITE,활동,13900 ,4
257,러시아,강원,원주시,음식,한식외,201610,RED,휴식,48380 ,4
258,러시아,강원,평창군,쇼핑,할인점/편의점,201709,RED,활동,284310 ,31
259,러시아,강원,평창군,쇼핑,할인점/편의점,201805,RED,휴식,13500 ,2
260,러시아,강원,평창군,음식,한식외,201702,WHITE,활동,1021420 ,58
261,러시아,강원,평창군,음식,한식외,201712,WHITE,활동,401800 ,18
262,러시아,강원,홍천군,쇼핑,할인점/편의점,201712,WHITE,활동,40830 ,7
263,러시아,강원,횡성군,쇼핑,할인점/편의점,201603,RED,휴식,51180 ,2
264,러시아,강원,강릉시,음식,한식외,201802,RED,휴식,20158560 ,363
265,러시아,강원,강릉시,음식,한식외,201807,RED,활동,284600 ,15
266,러시아,강원,강릉시,음식,한식외,201809,WHITE,활동,471500 ,29
267,러시아,강원,동해시,음식,한식외,201707,WHITE,휴식,42200 ,3
268,러시아,강원,동해시,음식,한식외,201809,WHITE,활동,60100 ,4
269,러시아,강원,동해시,음식,한식외,201609,WHITE,활동,15800 ,3
270,러시아,강원,강릉시,음식,한식외,201605,WHITE,활동,412850 ,18
271,러시아,강원,속초시,음식,한식외,201810,RED,활동,260100 ,12
272,러시아,강원,원주시,음식,한식외,201807,WHITE,활동,9100 ,2
273,러시아,강원,원주시,음식,한식외,201803,WHITE,활동,191750 ,20
274,러시아,강원,원주시,음식,한식외,201811,WHITE,휴식,21900 ,4
275,러시아,강원,원주시,음식,한식외,201706,RED,활동,36300 ,7
276,러시아,강원,인제군,음식,한식외,201703,WHITE,활동,18000 ,1
277,러시아,강원,춘천시,음식,한식외,201609,RED,활동,64000 ,4
278,러시아,강원,평창군,음식,한식외,201704,RED,활동,14500 ,1
279,러시아,강원,평창군,음식,한식외,201610,WHITE,활동,87100 ,7
280,러시아,강원,강릉시,음식,한식외,201801,RED,휴식,311900 ,15
281,러시아,강원,강릉시,음식,한식외,201804,RED,활동,500500 ,20
282,러시아,강원,동해시,음식,한식외,201705,RED,활동,98800 ,6
283,러시아,강원,속초시,음식,한식외,201806,RED,활동,88300 ,10
284,러시아,강원,원주시,음식,한식외,201806,WHITE,활동,93500 ,11
285,러시아,강원,원주시,음식,한식외,201606,WHITE,휴식,231500 ,11
286,러시아,강원,원주시,음식,한식외,201609,RED,활동,14700 ,4
287,러시아,강원,춘천시,음식,한식외,201603,WHITE,휴식,37100 ,3
288,러시아,강원,태백시,음식,한식외,201803,WHITE,활동,142300 ,8
289,러시아,강원,평창군,음식,한식외,201703,WHITE,휴식,555600 ,13
290,러시아,강원,평창군,음식,한식외,201806,RED,휴식,63100 ,2
291,러시아,강원,강릉시,음식,한식외,201611,RED,활동,143050 ,9
292,러시아,강원,강릉시,음식,한식외,201706,WHITE,휴식,106300 ,6
293,러시아,강원,동해시,음식,한식외,201808,RED,휴식,16500 ,2
294,러시아,강원,속초시,음식,한식외,201707,WHITE,휴식,268400 ,7
295,러시아,강원,양구군,음식,한식외,201805,WHITE,활동,33600 ,3
296,러시아,강원,양구군,음식,한식외,201811,WHITE,휴식,22300 ,4
297,러시아,강원,양구군,음식,한식외,201709,RED,활동,26900 ,3
298,러시아,강원,원주시,음식,한식외,201601,WHITE,휴식,94000 ,3
299,러시아,강원,원주시,음식,한식외,201801,RED,활동,27900 ,4
300,러시아,강원,원주시,음식,한식외,201712,RED,활동,74700 ,4
301,러시아,강원,춘천시,음식,한식외,201808,WHITE,활동,121900 ,13
302,러시아,강원,춘천시,음식,한식외,201704,RED,휴식,45200 ,6
303,러시아,강원,평창군,음식,한식외,201710,WHITE,휴식,513990 ,12
304,러시아,강원,평창군,음식,한식외,201712,RED,활동,162600 ,12
305,러시아,강원,홍천군,음식,한식외,201803,WHITE,활동,13700 ,2
306,러시아,강원,동해시,음식,한식외,201612,WHITE,활동,121300 ,11
307,러시아,강원,속초시,음식,한식외,201703,WHITE,활동,150000 ,3
308,러시아,강원,강릉시,쇼핑,가전전자제품,201803,WHITE,활동,31200 ,1
309,러시아,강원,영월군,음식,한식외,201807,WHITE,활동,27200 ,1
310,러시아,강원,춘천시,음식,한식외,201811,WHITE,활동,140300 ,24
311,러시아,강원,춘천시,음식,한식외,201610,WHITE,휴식,90800 ,14
312,러시아,강원,춘천시,쇼핑,가전전자제품,201707,RED,활동,139000 ,2
313,러시아,강원,평창군,음식,한식외,201712,WHITE,휴식,77400 ,5
314,러시아,강원,평창군,음식,한식외,201606,WHITE,활동,89950 ,3
315,러시아,강원,평창군,음식,한식외,201603,RED,휴식,131750 ,4
316,러시아,강원,평창군,음식,한식외,201708,WHITE,활동,80500 ,6
317,러시아,강원,홍천군,음식,한식외,201704,WHITE,활동,40620 ,1
318,러시아,강원,강릉시,쇼핑,가전전자제품,201806,WHITE,활동,75000 ,2
319,러시아,강원,강릉시,쇼핑,가전전자제품,201603,WHITE,활동,5260 ,1
320,러시아,강원,강릉시,쇼핑,가전전자제품,201812,RED,활동,19170 ,1
321,러시아,강원,강릉시,쇼핑,가전전자제품,201802,WHITE,휴식,95390 ,2
322,러시아,강원,원주시,쇼핑,가전전자제품,201803,RED,활동,69000 ,1
323,러시아,강원,춘천시,쇼핑,가전전자제품,201707,WHITE,활동,9900 ,1
324,러시아,강원,강릉시,쇼핑,의류잡화,201705,WHITE,활동,589700 ,9
325,러시아,강원,강릉시,쇼핑,의류잡화,201707,WHITE,활동,384700 ,11
326,러시아,강원,강릉시,쇼핑,의류잡화,201802,WHITE,활동,19915500 ,176
327,러시아,강원,강릉시,쇼핑,의류잡화,201809,WHITE,활동,266760 ,4
328,러시아,강원,속초시,쇼핑,의류잡화,201806,WHITE,휴식,29000 ,1
329,러시아,강원,강릉시,쇼핑,관광상품,201604,WHITE,활동,11000 ,1
330,러시아,강원,고성군,쇼핑,관광상품,201708,WHITE,활동,23500 ,1
331,러시아,강원,고성군,쇼핑,관광상품,201803,RED,활동,15000 ,1
332,러시아,강원,동해시,쇼핑,관광상품,201608,RED,활동,23000 ,1
333,러시아,강원,강릉시,스포츠,수영장,201703,RED,활동,5000 ,1
334,러시아,강원,정선군,스포츠,종합레저타운/놀이동?201805,RED,활동,700,1 ,NA
335,러시아,강원,평창군,쇼핑,관광상품,201702,RED,활동,129100 ,2
336,러시아,강원,평창군,쇼핑,관광상품,201801,WHITE,활동,22000 ,1
337,러시아,강원,강릉시,쇼핑,할인점/편의점,201609,WHITE,휴식,92090 ,11
338,러시아,강원,강릉시,음식,한식,201607,RED,활동,238000 ,7
339,러시아,강원,양구군,쇼핑,할인점/편의점,201604,WHITE,휴식,34400 ,4
340,러시아,강원,원주시,음식,한식,201602,WHITE,휴식,118000 ,3
341,러시아,강원,강릉시,쇼핑,할인점/편의점,201605,WHITE,휴식,167400 ,33
342,러시아,강원,영월군,음식,한식,201606,WHITE,활동,14000 ,1
343,러시아,강원,원주시,쇼핑,기타쇼핑,201604,WHITE,휴식,87400 ,10
