,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
174,영국,강원,홍천군,숙박,그외숙박,201711,RED,취침,1635400 ,10
175,영국,강원,홍천군,숙박,그외숙박,201711,WHITE,활동,1773950 ,17
176,영국,강원,홍천군,숙박,그외숙박,201707,RED,취침,167450 ,1
177,영국,강원,횡성군,교통,교통,201802,WHITE,활동,233870 ,2
178,영국,강원,횡성군,교통,교통,201806,RED,활동,214881 ,2
179,영국,강원,횡성군,숙박,그외숙박,201803,RED,활동,393200 ,10
180,영국,강원,횡성군,숙박,그외숙박,201801,RED,활동,262000 ,4
181,영국,강원,횡성군,숙박,그외숙박,201706,WHITE,활동,248200 ,12
182,영국,강원,고성군,숙박,그외숙박,201808,WHITE,휴식,446820 ,1
183,영국,강원,고성군,숙박,그외숙박,201810,RED,활동,324649 ,2
184,영국,강원,고성군,숙박,그외숙박,201709,WHITE,활동,777920 ,7
185,영국,강원,고성군,숙박,그외숙박,201805,RED,휴식,2246499 ,18
186,영국,강원,고성군,숙박,그외숙박,201809,WHITE,활동,3975101 ,2
187,영국,강원,고성군,숙박,그외숙박,201801,RED,휴식,159562 ,1
188,영국,강원,고성군,쇼핑,관광여행사,201802,RED,활동,5000 ,1
189,영국,강원,고성군,쇼핑,관광여행사,201711,RED,활동,15000 ,1
190,영국,강원,삼척시,쇼핑,관광여행사,201609,WHITE,휴식,13000 ,1
191,영국,강원,속초시,숙박,그외숙박,201704,RED,활동,227000 ,4
192,영국,강원,속초시,숙박,그외숙박,201707,RED,활동,612000 ,3
193,영국,강원,양양군,숙박,그외숙박,201702,RED,휴식,366563 ,2
194,영국,강원,양양군,숙박,그외숙박,201708,RED,취침,244800 ,1
195,영국,강원,양양군,숙박,그외숙박,201601,RED,휴식,358090 ,2
196,영국,강원,양양군,숙박,그외숙박,201806,WHITE,활동,520450 ,5
197,영국,강원,양양군,숙박,그외숙박,201807,WHITE,취침,326995 ,2
198,영국,강원,양양군,숙박,그외숙박,201602,RED,취침,211000 ,1
199,영국,강원,정선군,숙박,그외숙박,201703,WHITE,활동,110000 ,1
200,영국,강원,정선군,숙박,그외숙박,201610,RED,활동,380000 ,4
201,영국,강원,철원군,쇼핑,관광여행사,201705,RED,활동,88000 ,1
202,영국,강원,평창군,숙박,그외숙박,201604,WHITE,활동,857346 ,5
203,영국,강원,평창군,숙박,그외숙박,201703,WHITE,취침,205740 ,2
204,영국,강원,평창군,숙박,그외숙박,201810,WHITE,활동,3650643 ,45
205,영국,강원,평창군,숙박,그외숙박,201704,RED,활동,653464 ,3
206,영국,강원,평창군,숙박,그외숙박,201604,RED,활동,638082 ,5
207,영국,강원,평창군,숙박,그외숙박,201805,WHITE,취침,1268646 ,8
208,영국,강원,평창군,숙박,그외숙박,201608,RED,활동,315964 ,1
209,영국,강원,홍천군,숙박,그외숙박,201705,WHITE,휴식,171000 ,1
210,영국,강원,홍천군,숙박,그외숙박,201803,WHITE,휴식,258000 ,1
211,영국,강원,홍천군,숙박,그외숙박,201610,RED,취침,279650 ,2
212,영국,강원,홍천군,숙박,그외숙박,201803,WHITE,취침,201960 ,2
213,영국,강원,홍천군,숙박,그외숙박,201604,RED,취침,190000 ,1
214,영국,강원,홍천군,숙박,그외숙박,201710,RED,휴식,298350 ,1
215,영국,강원,홍천군,숙박,그외숙박,201704,WHITE,휴식,260950 ,1
216,영국,강원,횡성군,숙박,그외숙박,201802,WHITE,휴식,19900 ,2
217,영국,강원,횡성군,숙박,그외숙박,201803,RED,휴식,8000 ,1
218,영국,강원,횡성군,숙박,그외숙박,201704,WHITE,활동,13000 ,1
219,영국,강원,횡성군,숙박,그외숙박,201602,WHITE,활동,3900 ,1
220,영국,강원,원주시,쇼핑,할인점/편의점,201708,RED,활동,295560 ,6
221,영국,강원,속초시,쇼핑,할인점/편의점,201704,RED,활동,175530 ,12
222,영국,강원,원주시,쇼핑,할인점/편의점,201809,RED,휴식,125950 ,7
223,영국,강원,강릉시,쇼핑,할인점/편의점,201612,RED,활동,120390 ,3
224,영국,강원,고성군,쇼핑,할인점/편의점,201805,RED,활동,1500 ,1
225,영국,강원,강릉시,쇼핑,할인점/편의점,201803,WHITE,활동,10272650 ,270
226,영국,강원,속초시,쇼핑,할인점/편의점,201805,WHITE,휴식,307770 ,22
227,영국,강원,속초시,쇼핑,할인점/편의점,201810,WHITE,휴식,254270 ,25
228,영국,강원,속초시,쇼핑,기타쇼핑,201710,WHITE,휴식,15000 ,3
229,영국,강원,양양군,쇼핑,기타쇼핑,201703,WHITE,활동,18590 ,1
230,영국,강원,인제군,쇼핑,할인점/편의점,201805,WHITE,활동,122810 ,11
231,영국,강원,정선군,쇼핑,기타쇼핑,201707,RED,활동,29830 ,1
232,영국,강원,삼척시,쇼핑,기타쇼핑,201810,WHITE,활동,125000 ,1
233,영국,강원,속초시,쇼핑,할인점/편의점,201704,WHITE,활동,1089100 ,15
234,영국,강원,속초시,쇼핑,할인점/편의점,201603,WHITE,활동,533180 ,5
235,영국,강원,속초시,쇼핑,할인점/편의점,201705,WHITE,휴식,169500 ,16
236,영국,강원,속초시,쇼핑,할인점/편의점,201809,RED,활동,209350 ,12
237,영국,강원,정선군,쇼핑,할인점/편의점,201809,RED,활동,30590 ,1
238,영국,강원,춘천시,쇼핑,할인점/편의점,201604,RED,활동,486760 ,7
239,영국,강원,평창군,쇼핑,할인점/편의점,201701,WHITE,활동,1163420 ,36
240,영국,강원,평창군,쇼핑,할인점/편의점,201702,WHITE,활동,1446940 ,54
241,영국,강원,평창군,쇼핑,할인점/편의점,201802,RED,휴식,7034350 ,424
242,영국,강원,평창군,쇼핑,할인점/편의점,201705,RED,활동,129290 ,3
243,영국,강원,평창군,쇼핑,할인점/편의점,201710,RED,활동,554650 ,19
244,영국,강원,평창군,쇼핑,할인점/편의점,201609,WHITE,활동,68790 ,7
245,영국,강원,평창군,쇼핑,할인점/편의점,201706,WHITE,활동,158590 ,7
246,영국,강원,평창군,쇼핑,할인점/편의점,201711,WHITE,휴식,1366570 ,87
247,영국,강원,홍천군,쇼핑,할인점/편의점,201608,WHITE,휴식,37130 ,2
248,영국,강원,횡성군,쇼핑,할인점/편의점,201701,RED,활동,34000 ,1
249,영국,강원,횡성군,쇼핑,할인점/편의점,201803,WHITE,활동,195630 ,21
250,영국,강원,춘천시,음식,한식외,201703,WHITE,활동,50100 ,3
251,영국,강원,평창군,음식,한식외,201610,WHITE,활동,399400 ,8
252,영국,강원,평창군,음식,한식외,201705,WHITE,활동,361650 ,15
253,영국,강원,홍천군,쇼핑,할인점/편의점,201606,RED,활동,24950 ,2
254,영국,강원,횡성군,쇼핑,할인점/편의점,201802,RED,활동,166580 ,15
255,영국,강원,동해시,음식,한식외,201711,WHITE,휴식,27000 ,1
256,영국,강원,동해시,음식,한식외,201801,WHITE,취침,21000 ,2
257,영국,강원,동해시,음식,한식외,201607,WHITE,활동,214180 ,9
258,영국,강원,속초시,음식,한식외,201808,RED,활동,251200 ,9
259,영국,강원,영월군,음식,한식외,201804,WHITE,활동,112400 ,16
260,영국,강원,원주시,음식,한식외,201706,WHITE,활동,45500 ,4
261,영국,강원,원주시,음식,한식외,201803,WHITE,활동,281450 ,27
262,영국,강원,원주시,음식,한식외,201809,WHITE,휴식,193300 ,7
263,영국,강원,춘천시,음식,한식외,201810,WHITE,활동,72700 ,5
264,영국,강원,춘천시,음식,한식외,201807,WHITE,휴식,93940 ,3
265,영국,강원,평창군,음식,한식외,201707,WHITE,휴식,386850 ,5
266,영국,강원,홍천군,음식,한식외,201602,RED,휴식,45100 ,1
267,영국,강원,강릉시,음식,한식외,201806,RED,활동,44800 ,2
268,영국,강원,강릉시,음식,한식외,201808,WHITE,휴식,140500 ,6
269,영국,강원,동해시,음식,한식외,201804,WHITE,활동,24400 ,1
270,영국,강원,동해시,음식,한식외,201711,WHITE,활동,19600 ,1
271,영국,강원,속초시,음식,한식외,201805,RED,휴식,125000 ,4
272,영국,강원,속초시,음식,한식외,201704,WHITE,휴식,150060 ,4
273,영국,강원,원주시,음식,한식외,201807,WHITE,휴식,112300 ,8
274,영국,강원,춘천시,음식,한식외,201811,WHITE,활동,62200 ,8
275,영국,강원,춘천시,음식,한식외,201804,WHITE,휴식,95600 ,2
276,영국,강원,춘천시,음식,한식외,201611,WHITE,활동,16900 ,3
277,영국,강원,춘천시,음식,한식외,201703,RED,활동,34700 ,2
278,영국,강원,평창군,음식,한식외,201807,WHITE,활동,342970 ,5
279,영국,강원,평창군,음식,한식외,201703,WHITE,휴식,1331000 ,25
280,영국,강원,홍천군,음식,한식외,201602,RED,활동,5800 ,1
281,영국,강원,홍천군,음식,한식외,201812,RED,활동,137900 ,8
282,영국,강원,화천군,음식,한식외,201607,WHITE,활동,34400 ,2
283,영국,강원,횡성군,음식,한식외,201808,WHITE,활동,7600 ,1
284,영국,강원,강릉시,음식,한식외,201803,WHITE,취침,300600 ,6
285,영국,강원,강릉시,음식,한식외,201705,WHITE,활동,328950 ,20
286,영국,강원,강릉시,음식,한식외,201809,RED,활동,42400 ,5
287,영국,강원,동해시,음식,한식외,201804,RED,활동,18800 ,2
288,영국,강원,속초시,음식,한식외,201807,RED,활동,565000 ,12
289,영국,강원,속초시,음식,한식외,201803,WHITE,활동,181500 ,14
290,영국,강원,속초시,음식,한식외,201811,WHITE,활동,276200 ,16
291,영국,강원,원주시,음식,한식외,201804,RED,휴식,23000 ,3
292,영국,강원,원주시,음식,한식외,201802,WHITE,활동,344000 ,31
293,영국,강원,원주시,음식,한식외,201711,WHITE,휴식,156300 ,3
294,영국,강원,원주시,음식,한식외,201710,WHITE,휴식,404100 ,5
295,영국,강원,춘천시,음식,한식외,201805,WHITE,활동,109020 ,7
296,영국,강원,춘천시,음식,한식외,201805,RED,활동,33200 ,3
297,영국,강원,평창군,음식,한식외,201612,WHITE,휴식,379000 ,4
298,영국,강원,강릉시,쇼핑,가전전자제품,201710,RED,활동,540400 ,4
299,영국,강원,삼척시,쇼핑,가전전자제품,201605,WHITE,활동,111000 ,2
300,영국,강원,원주시,음식,한식외,201701,WHITE,활동,52500 ,4
301,영국,강원,철원군,쇼핑,가전전자제품,201710,WHITE,활동,1000 ,1
302,영국,강원,평창군,음식,한식외,201710,RED,휴식,222300 ,3
303,영국,강원,강릉시,쇼핑,의류잡화,201803,WHITE,활동,1248200 ,12
304,영국,강원,태백시,쇼핑,의류잡화,201805,WHITE,휴식,8700 ,1
305,영국,강원,태백시,쇼핑,의류잡화,201612,WHITE,활동,1500 ,1
306,영국,강원,태백시,쇼핑,의류잡화,201802,WHITE,활동,3500 ,1
307,영국,강원,원주시,쇼핑,의류잡화,201801,RED,활동,224000 ,1
308,영국,강원,강릉시,쇼핑,관광상품,201608,RED,활동,23000 ,2
309,영국,강원,강릉시,쇼핑,관광상품,201810,WHITE,활동,11400 ,1
310,영국,강원,강릉시,쇼핑,관광상품,201802,RED,활동,96000 ,4
311,영국,강원,강릉시,쇼핑,관광상품,201604,RED,활동,1185000 ,1
312,영국,강원,강릉시,쇼핑,관광상품,201801,RED,활동,36000 ,2
313,영국,강원,양양군,쇼핑,관광상품,201802,WHITE,활동,222000 ,4
314,영국,강원,강릉시,쇼핑,관광상품,201611,WHITE,활동,83000 ,1
315,영국,강원,춘천시,쇼핑,관광상품,201711,RED,활동,29000 ,1
316,영국,강원,춘천시,쇼핑,관광상품,201809,WHITE,활동,10500 ,1
317,영국,강원,평창군,쇼핑,관광상품,201806,WHITE,활동,8000 ,1
318,영국,강원,동해시,쇼핑,할인점/편의점,201606,RED,휴식,155570 ,6
319,영국,강원,속초시,숙박,특급호텔,201604,WHITE,취침,4277469 ,34
320,영국,강원,원주시,음식,한식,201604,WHITE,활동,10700 ,2
321,영국,강원,원주시,음식,한식,201603,RED,휴식,117000 ,1
322,영국,강원,평창군,숙박,특급호텔,201608,WHITE,취침,17687268 ,91
323,영국,강원,평창군,숙박,특급호텔,201602,WHITE,활동,61139616 ,194
324,영국,강원,평창군,숙박,특급호텔,201612,WHITE,취침,6607243 ,26
325,영국,강원,평창군,숙박,특급호텔,201608,WHITE,활동,22691623 ,76
326,영국,강원,평창군,숙박,특급호텔,201608,RED,취침,5038222 ,31
327,영국,강원,동해시,쇼핑,할인점/편의점,201603,RED,취침,97400 ,4
328,영국,강원,속초시,숙박,특급호텔,201609,WHITE,취침,6407309 ,53
329,영국,강원,속초시,숙박,특급호텔,201601,WHITE,취침,2786723 ,14
330,영국,강원,속초시,쇼핑,할인점/편의점,201607,RED,휴식,79500 ,2
331,영국,강원,속초시,숙박,특급호텔,201602,WHITE,취침,5145514 ,25
332,영국,강원,춘천시,음식,한식,201607,WHITE,휴식,361000 ,4
333,영국,강원,평창군,숙박,특급호텔,201610,RED,취침,3337861 ,19
334,영국,강원,평창군,숙박,특급호텔,201603,WHITE,취침,1222916 ,6
335,영국,강원,평창군,쇼핑,할인점/편의점,201611,RED,활동,38420 ,2
336,영국,강원,속초시,쇼핑,할인점/편의점,201610,WHITE,휴식,84000 ,5
337,영국,강원,양양군,쇼핑,할인점/편의점,201710,RED,활동,22250 ,3
338,영국,강원,원주시,체험,"이용,미용",201605,WHITE,활동,170000 ,1
339,영국,강원,평창군,숙박,특급호텔,201612,RED,취침,5686164 ,33
340,영국,강원,동해시,쇼핑,기타쇼핑,201703,WHITE,활동,1200 ,1
341,영국,강원,동해시,음식,한식,201704,WHITE,활동,788500 ,1
342,영국,강원,속초시,숙박,특급호텔,201707,RED,취침,15967090 ,107
343,영국,강원,속초시,숙박,특급호텔,201712,RED,취침,70465706 ,252
344,영국,강원,속초시,쇼핑,할인점/편의점,201709,WHITE,활동,61300 ,12
345,영국,강원,원주시,쇼핑,할인점/편의점,201709,RED,활동,71700 ,8
346,영국,강원,평창군,음식,한식,201706,WHITE,활동,65300 ,4
347,영국,강원,평창군,숙박,특급호텔,201707,RED,활동,7833132 ,31
348,영국,강원,강릉시,체험,"이용,미용",201707,RED,활동,36000 ,2
349,영국,강원,강릉시,쇼핑,할인점/편의점,201608,WHITE,취침,6800 ,1
350,영국,강원,동해시,쇼핑,할인점/편의점,201604,RED,활동,192210 ,7
351,영국,강원,동해시,교통,교통,201605,WHITE,휴식,39991 ,1
352,영국,강원,속초시,숙박,특급호텔,201711,WHITE,취침,34764692 ,198
353,영국,강원,속초시,음식,한식,201609,WHITE,휴식,38500 ,2
354,영국,강원,속초시,숙박,특급호텔,201606,WHITE,활동,813310 ,3
355,영국,강원,원주시,음식,한식,201602,WHITE,활동,47000 ,1
356,영국,강원,춘천시,음식,한식,201610,WHITE,활동,89000 ,3
