,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
89,카자흐스탄,강원,홍천군,쇼핑,할인점/편의점,201706,WHITE,활동,7000 ,1
90,카자흐스탄,강원,강릉시,음식,한식,201706,WHITE,휴식,11500 ,1
91,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201709,WHITE,휴식,82350 ,7
92,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201701,WHITE,활동,77800 ,2
93,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201811,WHITE,취침,17400 ,10
94,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201812,WHITE,휴식,3180 ,2
95,카자흐스탄,강원,춘천시,음식,한식,201805,WHITE,휴식,20000 ,1
96,카자흐스탄,강원,홍천군,쇼핑,할인점/편의점,201810,WHITE,휴식,13950 ,1
97,카자흐스탄,강원,고성군,음식,한식,201806,WHITE,휴식,33000 ,1
98,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201802,WHITE,휴식,30500 ,7
99,카자흐스탄,강원,정선군,쇼핑,할인점/편의점,201806,RED,활동,6850 ,1
100,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201606,RED,휴식,16000 ,1
101,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201706,RED,휴식,17530 ,6
102,카자흐스탄,강원,원주시,음식,한식,201701,RED,활동,14000 ,1
103,카자흐스탄,강원,춘천시,음식,한식,201607,RED,활동,22000 ,1
104,카자흐스탄,강원,강릉시,체험,목욕시설,201808,RED,활동,7500 ,1
105,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201808,WHITE,취침,8500 ,2
106,카자흐스탄,강원,속초시,음식,한식,201803,RED,활동,9500 ,2
107,카자흐스탄,강원,원주시,음식,한식,201812,WHITE,활동,14600 ,2
108,카자흐스탄,강원,정선군,쇼핑,할인점/편의점,201801,WHITE,활동,4050 ,1
109,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201710,WHITE,휴식,17050 ,3
110,카자흐스탄,강원,동해시,쇼핑,할인점/편의점,201708,WHITE,활동,21200 ,2
111,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201703,RED,활동,11500 ,1
112,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201712,WHITE,휴식,858880 ,3
113,카자흐스탄,강원,춘천시,음식,한식,201705,WHITE,휴식,70000 ,1
114,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201810,WHITE,휴식,136490 ,38
115,카자흐스탄,강원,강릉시,음식,한식,201710,RED,활동,32000 ,1
116,카자흐스탄,강원,강릉시,음식,한식,201808,WHITE,휴식,24500 ,2
117,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201809,RED,휴식,5400 ,1
118,카자흐스탄,강원,평창군,쇼핑,할인점/편의점,201801,RED,활동,12000 ,1
119,카자흐스탄,강원,평창군,숙박,특급호텔,201611,WHITE,취침,77950 ,1
120,카자흐스탄,강원,강릉시,음식,한식,201704,RED,활동,17000 ,1
121,카자흐스탄,강원,속초시,음식,한식,201810,RED,휴식,1050 ,1
122,카자흐스탄,강원,양양군,음식,한식,201707,RED,활동,24000 ,1
123,카자흐스탄,강원,춘천시,음식,한식,201704,WHITE,휴식,120000 ,2
124,카자흐스탄,강원,춘천시,음식,한식,201707,RED,활동,22500 ,1
125,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201705,WHITE,휴식,38500 ,1
126,카자흐스탄,강원,평창군,음식,한식,201702,WHITE,활동,8000 ,1
127,카자흐스탄,강원,평창군,숙박,특급호텔,201601,WHITE,활동,299200 ,1
128,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201604,WHITE,활동,2000 ,1
129,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201801,WHITE,활동,23160 ,2
130,카자흐스탄,강원,강릉시,체험,목욕시설,201802,RED,휴식,9300 ,1
131,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201808,WHITE,취침,25300 ,6
132,카자흐스탄,강원,속초시,음식,한식,201608,WHITE,휴식,37000 ,1
133,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201801,RED,활동,4500 ,1
134,카자흐스탄,강원,춘천시,음식,한식,201705,WHITE,활동,26000 ,1
135,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201603,WHITE,활동,2900 ,1
136,카자흐스탄,강원,홍천군,쇼핑,할인점/편의점,201806,WHITE,활동,6700 ,1
137,카자흐스탄,강원,횡성군,음식,한식,201702,WHITE,휴식,7000 ,1
138,카자흐스탄,강원,춘천시,음식,한식,201710,WHITE,활동,39000 ,1
139,카자흐스탄,강원,양양군,쇼핑,할인점/편의점,201805,RED,활동,1750 ,1
140,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201603,RED,휴식,11380 ,1
141,카자흐스탄,강원,강릉시,음식,음료제과,201702,RED,활동,22000 ,4
142,카자흐스탄,강원,속초시,쇼핑,기타쇼핑,201708,WHITE,휴식,91474 ,1
143,카자흐스탄,강원,원주시,쇼핑,의류잡화,201707,WHITE,활동,32900 ,3
144,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201802,WHITE,활동,5954800 ,30
145,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201809,WHITE,휴식,61800 ,1
146,카자흐스탄,강원,고성군,음식,음료제과,201807,WHITE,활동,8800 ,1
147,카자흐스탄,강원,속초시,쇼핑,의류잡화,201805,RED,휴식,1200 ,1
148,카자흐스탄,강원,평창군,숙박,1급2급호텔,201803,RED,활동,87000 ,1
149,카자흐스탄,강원,홍천군,음식,음료제과,201702,RED,활동,11200 ,1
150,카자흐스탄,강원,강릉시,음식,음료제과,201809,RED,활동,18600 ,3
151,카자흐스탄,강원,횡성군,쇼핑,의류잡화,201802,WHITE,휴식,75000 ,1
152,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201701,WHITE,휴식,19500 ,2
153,카자흐스탄,강원,평창군,쇼핑,기타쇼핑,201802,WHITE,휴식,35000 ,1
154,카자흐스탄,강원,강릉시,음식,한식외,201705,RED,휴식,6300 ,2
155,카자흐스탄,강원,원주시,쇼핑,의류잡화,201703,RED,활동,9800 ,1
156,카자흐스탄,강원,원주시,쇼핑,의류잡화,201705,RED,활동,60250 ,4
157,카자흐스탄,강원,정선군,음식,한식외,201605,RED,활동,69000 ,1
158,카자흐스탄,강원,평창군,음식,음료제과,201803,WHITE,활동,18900 ,2
159,카자흐스탄,강원,평창군,숙박,1급2급호텔,201810,WHITE,활동,1756000 ,5
160,카자흐스탄,강원,인제군,쇼핑,기타쇼핑,201705,RED,휴식,15000 ,1
161,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201804,RED,활동,9000 ,1
162,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201802,RED,휴식,802000 ,5
163,카자흐스탄,강원,강릉시,음식,음료제과,201607,WHITE,휴식,28900 ,1
164,카자흐스탄,강원,고성군,음식,음료제과,201808,WHITE,활동,16600 ,1
165,카자흐스탄,강원,정선군,음식,한식외,201603,WHITE,활동,30000 ,1
166,카자흐스탄,강원,강릉시,음식,음료제과,201709,WHITE,휴식,3800 ,1
167,카자흐스탄,강원,원주시,쇼핑,의류잡화,201705,WHITE,활동,49300 ,3
168,카자흐스탄,강원,인제군,쇼핑,기타쇼핑,201704,WHITE,활동,44000 ,2
169,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201603,RED,휴식,76000 ,1
170,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201612,RED,활동,11900 ,1
171,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201712,RED,활동,269800 ,2
172,카자흐스탄,강원,원주시,숙박,1급2급호텔,201809,WHITE,활동,246000 ,1
173,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201603,WHITE,활동,116100 ,1
174,카자흐스탄,강원,강릉시,쇼핑,의류잡화,201812,WHITE,활동,6000 ,1
175,카자흐스탄,강원,동해시,숙박,1급2급호텔,201608,WHITE,활동,260000 ,2
176,카자흐스탄,강원,평창군,쇼핑,의류잡화,201801,WHITE,활동,66500 ,1
177,카자흐스탄,강원,강릉시,음식,한식외,201802,WHITE,취침,83900 ,3
178,카자흐스탄,강원,춘천시,숙박,1급2급호텔,201610,WHITE,활동,74000 ,2
179,카자흐스탄,강원,강릉시,음식,한식외,201606,WHITE,휴식,7500 ,1
180,카자흐스탄,강원,강릉시,음식,한식외,201711,WHITE,활동,31500 ,7
181,카자흐스탄,강원,강릉시,음식,한식외,201704,WHITE,휴식,109250 ,6
182,카자흐스탄,강원,강릉시,의료,"의료기기,건강진단",201609,WHITE,활동,5400 ,1
183,카자흐스탄,강원,평창군,음식,한식외,201703,RED,휴식,71000 ,1
184,카자흐스탄,강원,양양군,쇼핑,할인점/편의점,201810,RED,취침,22700 ,3
185,카자흐스탄,강원,강릉시,음식,한식외,201801,RED,활동,39400 ,2
186,카자흐스탄,강원,강릉시,쇼핑,화장품,201811,RED,활동,18500 ,2
187,카자흐스탄,강원,고성군,음식,한식외,201809,WHITE,휴식,13000 ,1
188,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201803,WHITE,활동,137800 ,6
189,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201806,WHITE,활동,2000 ,1
190,카자흐스탄,강원,강릉시,쇼핑,화장품,201705,RED,활동,252300 ,2
191,카자흐스탄,강원,속초시,음식,한식외,201607,WHITE,활동,22500 ,3
192,카자흐스탄,강원,강릉시,쇼핑,관광상품,201802,WHITE,활동,232200 ,3
193,카자흐스탄,강원,영월군,쇼핑,할인점/편의점,201810,RED,활동,16000 ,1
194,카자흐스탄,강원,평창군,음식,한식외,201709,RED,활동,52000 ,1
195,카자흐스탄,강원,횡성군,음식,한식외,201702,RED,휴식,12000 ,2
196,카자흐스탄,강원,강릉시,의료,"의료기기,건강진단",201612,WHITE,휴식,1100 ,1
197,카자흐스탄,강원,속초시,음식,한식외,201608,RED,휴식,96400 ,2
198,카자흐스탄,강원,원주시,쇼핑,화장품,201705,WHITE,활동,22700 ,2
199,카자흐스탄,강원,강릉시,음식,한식외,201703,WHITE,휴식,22500 ,2
200,카자흐스탄,강원,고성군,음식,한식외,201705,WHITE,휴식,31000 ,2
201,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201711,WHITE,활동,7200 ,2
202,카자흐스탄,강원,속초시,쇼핑,화장품,201807,WHITE,휴식,21000 ,2
203,카자흐스탄,강원,속초시,음식,한식외,201710,WHITE,활동,8500 ,1
204,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201804,RED,활동,62500 ,3
205,카자흐스탄,강원,춘천시,쇼핑,화장품,201603,RED,활동,9500 ,1
206,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201710,RED,취침,600 ,1
207,카자흐스탄,강원,춘천시,음식,한식외,201710,WHITE,활동,12500 ,1
208,카자흐스탄,강원,속초시,음식,한식외,201810,RED,활동,5000 ,1
209,카자흐스탄,강원,속초시,쇼핑,화장품,201806,RED,휴식,28500 ,2
210,카자흐스탄,강원,속초시,쇼핑,화장품,201806,WHITE,활동,91820 ,4
211,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201805,RED,활동,11500 ,1
212,카자흐스탄,강원,홍천군,쇼핑,화장품,201711,RED,활동,10900 ,2
213,카자흐스탄,강원,횡성군,쇼핑,할인점/편의점,201708,WHITE,활동,46700 ,2
214,카자흐스탄,강원,강릉시,음식,한식외,201703,RED,활동,27500 ,2
215,카자흐스탄,강원,강릉시,쇼핑,화장품,201604,WHITE,활동,7700 ,1
216,카자흐스탄,강원,홍천군,음식,한식외,201808,WHITE,휴식,19000 ,1
217,카자흐스탄,강원,홍천군,음식,한식외,201708,WHITE,활동,32600 ,3
218,카자흐스탄,강원,속초시,쇼핑,화장품,201710,WHITE,휴식,9800 ,1
219,카자흐스탄,강원,강릉시,쇼핑,화장품,201709,WHITE,활동,2500 ,1
220,카자흐스탄,강원,원주시,음식,음료제과,201701,WHITE,활동,11000 ,1
221,카자흐스탄,강원,원주시,스포츠,당구장,201707,WHITE,활동,19100 ,7
222,카자흐스탄,강원,평창군,체험,"공연장,극장",201802,RED,활동,380097 ,1
223,카자흐스탄,강원,강릉시,음식,한식외,201708,WHITE,활동,34000 ,3
224,카자흐스탄,강원,강릉시,체험,"공연장,극장",201809,RED,휴식,31500 ,2
225,카자흐스탄,강원,원주시,음식,음료제과,201604,WHITE,활동,3060 ,2
226,카자흐스탄,강원,강릉시,음식,음료제과,201612,WHITE,활동,1500 ,1
227,카자흐스탄,강원,원주시,음식,음료제과,201702,RED,휴식,13000 ,2
228,카자흐스탄,강원,원주시,스포츠,당구장,201703,RED,활동,3300 ,1
229,카자흐스탄,강원,춘천시,쇼핑,의류잡화,201712,WHITE,활동,10000 ,1
230,카자흐스탄,강원,평창군,체험,"공연장,극장",201711,RED,활동,90258 ,1
231,카자흐스탄,강원,평창군,체험,"공연장,극장",201711,WHITE,활동,21152 ,1
232,카자흐스탄,강원,평창군,음식,음료제과,201810,WHITE,활동,3850 ,2
233,카자흐스탄,강원,동해시,음식,유흥,201712,WHITE,활동,40000 ,1
234,카자흐스탄,강원,강릉시,숙박,그외숙박,201802,RED,취침,478000 ,1
235,카자흐스탄,강원,강릉시,스포츠,자전거(성인용),201802,RED,활동,30000 ,2
236,카자흐스탄,강원,강릉시,숙박,그외숙박,201804,WHITE,활동,80000 ,1
237,카자흐스탄,강원,춘천시,숙박,그외숙박,201809,RED,활동,100000 ,1
238,카자흐스탄,강원,강릉시,의료,종합병원,201710,RED,활동,5200 ,2
239,카자흐스탄,강원,강릉시,의료,종합병원,201803,WHITE,활동,4921595 ,16
240,카자흐스탄,강원,원주시,의료,종합병원,201605,WHITE,활동,681300 ,3
241,카자흐스탄,강원,강릉시,의료,약국,201802,WHITE,휴식,3000 ,1
242,카자흐스탄,강원,강릉시,의료,약국,201801,RED,활동,8000 ,1
243,카자흐스탄,강원,고성군,의료,약국,201807,WHITE,활동,59000 ,6
244,카자흐스탄,강원,강릉시,의료,약국,201803,RED,활동,5000 ,1
245,카자흐스탄,강원,속초시,의료,약국,201808,WHITE,활동,40000 ,2
246,카자흐스탄,강원,원주시,의료,약국,201704,WHITE,활동,90000 ,1
247,카자흐스탄,강원,춘천시,의료,약국,201707,WHITE,활동,2500 ,1
248,카자흐스탄,강원,홍천군,의료,약국,201810,WHITE,활동,4000 ,1
249,카자흐스탄,강원,강릉시,의료,약국,201712,WHITE,활동,50000 ,2
250,카자흐스탄,강원,원주시,의료,약국,201804,WHITE,휴식,3000 ,1
251,카자흐스탄,강원,춘천시,교통,교통,201710,WHITE,활동,55000 ,1
252,카자흐스탄,강원,정선군,숙박,그외숙박,201610,RED,활동,30000 ,1
253,카자흐스탄,강원,속초시,숙박,그외숙박,201605,WHITE,휴식,18500 ,1
254,카자흐스탄,강원,평창군,숙박,그외숙박,201603,WHITE,활동,157600 ,1
255,카자흐스탄,강원,평창군,숙박,그외숙박,201802,WHITE,휴식,4000 ,1
256,카자흐스탄,강원,평창군,숙박,그외숙박,201702,WHITE,휴식,1587600 ,2
257,카자흐스탄,강원,홍천군,숙박,그외숙박,201706,WHITE,활동,298400 ,11
258,카자흐스탄,강원,고성군,쇼핑,관광여행사,201807,WHITE,활동,3200 ,2
259,카자흐스탄,강원,속초시,교통,교통,201608,RED,활동,28000 ,1
260,카자흐스탄,강원,속초시,교통,교통,201709,WHITE,활동,30000 ,1
261,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201711,WHITE,활동,34450 ,10
262,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201703,WHITE,활동,40470 ,6
263,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201808,WHITE,활동,1029590 ,84
264,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201802,RED,활동,73530 ,7
265,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201603,WHITE,휴식,101130 ,4
266,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201711,WHITE,휴식,31400 ,14
267,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201810,WHITE,취침,2650 ,1
268,카자흐스탄,강원,삼척시,쇼핑,할인점/편의점,201804,RED,휴식,17980 ,1
269,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201803,WHITE,휴식,18590 ,2
270,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201807,RED,휴식,357560 ,82
271,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201709,WHITE,활동,24510 ,3
272,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201711,RED,활동,26960 ,1
273,카자흐스탄,강원,고성군,쇼핑,할인점/편의점,201804,WHITE,휴식,72930 ,3
274,카자흐스탄,강원,평창군,쇼핑,할인점/편의점,201705,WHITE,활동,13680 ,1
275,카자흐스탄,강원,원주시,음식,한식외,201701,WHITE,활동,7500 ,1
276,카자흐스탄,강원,강릉시,음식,한식외,201608,WHITE,휴식,26000 ,2
277,카자흐스탄,강원,강릉시,음식,한식외,201608,RED,활동,18300 ,1
278,카자흐스탄,강원,강릉시,음식,한식외,201801,WHITE,활동,7500 ,1
279,카자흐스탄,강원,고성군,음식,한식외,201806,WHITE,휴식,12900 ,1
280,카자흐스탄,강원,속초시,음식,한식외,201709,RED,활동,22700 ,2
281,카자흐스탄,강원,원주시,음식,한식외,201710,WHITE,활동,5500 ,1
282,카자흐스탄,강원,원주시,음식,한식외,201811,WHITE,활동,5600 ,1
283,카자흐스탄,강원,원주시,음식,한식외,201608,RED,활동,6300 ,1
284,카자흐스탄,강원,원주시,음식,한식외,201807,RED,활동,2000 ,1
285,카자흐스탄,강원,원주시,음식,한식외,201604,WHITE,휴식,13400 ,2
286,카자흐스탄,강원,강릉시,쇼핑,관광상품,201810,RED,활동,45000 ,1
287,카자흐스탄,강원,속초시,쇼핑,관광상품,201608,RED,활동,21500 ,1
288,카자흐스탄,강원,속초시,쇼핑,관광상품,201806,WHITE,활동,80800 ,7
289,카자흐스탄,강원,평창군,쇼핑,관광상품,201803,WHITE,활동,104000 ,2
290,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201609,WHITE,활동,15170 ,6
291,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201605,WHITE,활동,178590 ,50
292,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201606,WHITE,휴식,60900 ,16
293,카자흐스탄,강원,평창군,숙박,특급호텔,201603,WHITE,활동,179800 ,3
294,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201706,WHITE,휴식,33220 ,14
295,카자흐스탄,강원,속초시,숙박,특급호텔,201708,WHITE,활동,55000 ,1
296,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201707,RED,휴식,6700 ,2
297,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201712,WHITE,활동,67280 ,13
298,카자흐스탄,강원,강릉시,쇼핑,기타쇼핑,201609,RED,활동,8000 ,1
299,카자흐스탄,강원,강릉시,쇼핑,할인점/편의점,201712,WHITE,휴식,52700 ,11
300,카자흐스탄,강원,원주시,음식,한식,201605,WHITE,활동,37400 ,12
301,카자흐스탄,강원,원주시,음식,한식,201705,RED,활동,40500 ,4
302,카자흐스탄,강원,평창군,쇼핑,할인점/편의점,201711,WHITE,활동,61800 ,11
303,카자흐스탄,강원,속초시,쇼핑,할인점/편의점,201707,RED,활동,7500 ,2
304,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201706,RED,활동,34690 ,10
305,카자흐스탄,강원,춘천시,쇼핑,할인점/편의점,201708,RED,활동,3000 ,1
306,카자흐스탄,강원,원주시,쇼핑,할인점/편의점,201704,RED,활동,11480 ,6
